SampleID,Predator.Final,Year,Month,Season,Location,SubSiteID,Complex,RegionCode,Estuary,Latitude,Longitude,Chinook,Chum,Coho,Hake,Herring,Pink,Sockeye
Pv18.B075,Harbour,2018,Sep,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,2.305721605,0,0,0,11.18701964,0,0
Pv18.B076,Harbour,2018,Sep,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,21.93877551,0,12.75510204,0,0
Pv18.B077,Harbour,2018,Sep,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv18.B078,Harbour,2018,Oct,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv18.B079,Harbour,2018,Oct,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,17.19008264,0,82.80991736,0,0,0
Pv18.B080,Harbour,2018,Oct,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,100,0,0,0,0,0
Pv18.B081,Harbour,2018,Oct,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,89.78630663,10.21369337,0,0,0,0
Pv18.B082,Harbour,2018,Oct,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,28.26910929,71.73089071,0,0,0,0,0
Pv18.B085,Harbour,2018,Oct,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,41.35135135,0,0
Pv18.B086,Harbour,2018,Oct,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,86.2012987,0,0
Pv18.B087,Harbour,2018,Oct,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,64.24581006,0,35.75418994,0,0,0
Pv18.B088,Harbour,2018,Oct,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,100,0,0,0,0,0
Pv18.B089,Harbour,2018,Oct,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,22.83105023,0,0
Pv18.B090,Harbour,2018,Oct,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,92.42243437,0,0
Pv18.B091,Harbour,2018,Oct,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,100,0,0,0,0,0
Pv18.B092,Harbour,2018,Oct,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,100,0,0,0,0,0
Pv18.B093,Harbour,2018,Oct,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv18.B094,Harbour,2018,Oct,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,58.90410959,0,0,41.09589041,0,0,0
Pv18.B095,Harbour,2018,Oct,Fall,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv18.B096,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,3.532380151,0,96.46761985,0,0
Pv18.B097,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv18.B098,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,12.3388582,0,0
Pv18.B099,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv18.B100,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,7.645259939,92.35474006,0,0
Pv18.C001,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv18.C002,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,8.857509628,78.94736842,0,12.19512195,0
Pv18.C003,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv18.C004,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,15.88785047,0,84.11214953,0,0,0
Pv18.C005,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,68.78485793,0,0
Pv18.C006,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,13.21883443,0,0
Pv18.C007,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv18.C008,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv18.C009,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv18.C010,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv18.C011,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,96.64310954,3.356890459,0,0
Pv18.C012,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,93.16493314,2.971768202,0,0
Pv18.C013,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv18.C014,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,90.2173913,0,0
Pv18.C015,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,7.093184979,39.08205841,0,0
Pv18.C016,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,96.69354839,1.693548387,0,0
Pv18.C017,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,69.85835694,0,3.399433428
Pv18.C018,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv18.C020,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,28.19130127,25.99009901,0,0
Pv18.C021,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,12.68656716,0,0
Pv18.C022,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,3.513371788,89.74829575,0,0
Pv18.C024,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,66.91891892,0,0
Pv18.C025,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv18.C026,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv18.C027,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv18.C028,Harbour,2018,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,48.04270463,0,0
Pv18.C029,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,2.564102564,0,0,80,17.43589744,0,0
Pv18.C030,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,62.17821782,37.82178218,0,0
Pv18.C031,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,100,0,0
Pv18.C032,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,52.17114208,47.82885792,0,0
Pv18.C033,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,100,0,0
Pv18.C034,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,1.747834493,0,34.54601173,63.56711321,0.139040562,0
Pv18.C035,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv18.C036,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,100,0,0
Pv18.C037,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,82.58599509,16.30835381,0,0
Pv18.C038,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,18.32386364,49.85795455,0,0
Pv18.C039,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,100,0,0
Pv18.C040,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,92.28045326,7.719546742,0,0
Pv18.C041,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,47.42857143,52.57142857,0,0
Pv18.C042,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,96.23758927,3.76241073,0,0
Pv18.C043,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,13.55560964,86.44439036,0,0
Pv18.C044,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,97.40740741,0,0,0
Pv18.C045,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,93.17438055,6.825619448,0,0
Pv18.C046,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,82.13114754,17.86885246,0,0
Pv18.C047,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,100,0,0
Pv18.C048,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,100,0,0
Pv18.C049,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,7.436460621,47.47411359,0,0
Pv18.C050,Harbour,2018,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,34.92822967,62.67942584,0,0
Pv18.C051,Harbour,2018,Apr,Spring,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,0,11.34699854,0,5.270863836
Pv18.C052,Harbour,2018,Apr,Spring,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,81.4479638,0,0,0
Pv18.C053,Harbour,2018,Apr,Spring,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,1.547388781,0,98.45261122,0,0,0
Pv18.C054,Harbour,2018,Apr,Spring,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,2.034911139,0,3.545565562,93.36852524,0,1.050998061,0
Pv18.C055,Harbour,2018,Apr,Spring,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,96.32315522,3.676844784,0,0
Pv18.C056,Harbour,2018,Apr,Spring,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,0,0,0,0
Pv18.C057,Harbour,2018,Apr,Spring,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,2.927400468,0,0,79.27400468,14.4028103,0,0
Pv18.C058,Harbour,2018,Apr,Spring,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.C059,Harbour,2018,Apr,Spring,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv18.C060,Harbour,2018,Apr,Spring,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,64.02138158,0,0
Pv18.C061,Harbour,2018,Apr,Spring,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv18.C062,Harbour,2018,Apr,Spring,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,36.39720968,0,0
Pv18.C063,Harbour,2018,Apr,Spring,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv18.C064,Harbour,2018,May,Spring,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,1.473543202,0,3.081044876,0,13.79772271,1.808439384,0
Pv18.C065,Harbour,2018,May,Spring,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.C066,Harbour,2018,May,Spring,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.C067,Harbour,2018,May,Spring,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,91.50512409,6.753920237,0,0
Pv18.C068,Harbour,2018,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,69.5961107,30.4038893,0,0
Pv18.C069,Harbour,2018,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,81.38888889,16.26984127,0,0
Pv18.C070,Harbour,2018,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,86.53260207,13.46739793,0,0
Pv18.C071,Harbour,2018,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv18.C072,Harbour,2018,May,Spring,Entrance,H0233,Northwest_Entrance_Island_Reefs,SOG,Non-Estuary,49.2086915,-123.811911,0,0,0,0,100,0,0
Pv18.C073,Harbour,2018,May,Spring,Entrance,H0233,Northwest_Entrance_Island_Reefs,SOG,Non-Estuary,49.2086915,-123.811911,0,0,0,97.39908448,2.600915522,0,0
Pv18.C074,Harbour,2018,May,Spring,Entrance,H0233,Northwest_Entrance_Island_Reefs,SOG,Non-Estuary,49.2086915,-123.811911,0,0,0,100,0,0,0
Pv18.C075,Harbour,2018,May,Spring,Entrance,H0233,Northwest_Entrance_Island_Reefs,SOG,Non-Estuary,49.2086915,-123.811911,0,0,0,21.96078431,40.78431373,0,0
Pv18.C076,Harbour,2018,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,95.40453074,0,0
Pv18.C077,Harbour,2018,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,94.42036836,0,0,0
Pv18.C078,Harbour,2018,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,98.01638085,1.983619145,0,0
Pv18.C079,Harbour,2018,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,100,0,0
Pv18.C080,Harbour,2018,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,54.50236967,34.24170616,0,0
Pv18.C081,Harbour,2018,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,96.98570541,3.014294593,0,0
Pv18.C082,Harbour,2018,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,98.1513083,0,0
Pv18.C083,Harbour,2018,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,97.50292978,0,0
Pv18.C084,Harbour,2018,Jun,Summer,Preedy,H0528a,Southeast_Preedy_Harbour_Reefs,SOG,Non-Estuary,48.96724,-123.67533,0,0,0,0,6.658211795,0,0
Pv18.C085,Harbour,2018,Jun,Summer,Preedy,H0528a,Southeast_Preedy_Harbour_Reefs,SOG,Non-Estuary,48.96724,-123.67533,0,0,0,0,0,0,0
Pv18.C086,Harbour,2018,Jun,Summer,Preedy,H0528a,Southeast_Preedy_Harbour_Reefs,SOG,Non-Estuary,48.96724,-123.67533,0,0,0,0,25.04577823,0,0
Pv18.C087,Harbour,2018,Jun,Summer,Ragged It,H0048,Ragged_Islets,SOG,Non-Estuary,49.02591,-123.69544,0,0,0,0,0,0,0
Pv18.C088,Harbour,2018,Jun,Summer,Ragged It,H0048,Ragged_Islets,SOG,Non-Estuary,49.02591,-123.69544,0,0,0,0,0,0,0
Pv18.C089,Harbour,2018,Jun,Summer,Ragged It,H0048,Ragged_Islets,SOG,Non-Estuary,49.02591,-123.69544,0,0,0,92.69044474,7.309555262,0,0
Pv18.C090,Harbour,2018,Jun,Summer,Ragged It,H0048,Ragged_Islets,SOG,Non-Estuary,49.02591,-123.69544,0,0,0,0,100,0,0
Pv18.C092,Harbour,2018,Jun,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,82.45614035,0,0
Pv18.C093,Harbour,2018,Jun,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,23.03000248,0,0
Pv18.C094,Harbour,2018,Jun,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv18.C095,Harbour,2018,Jun,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,1.266978655,19.65529049,0,0
Pv18.C096,Harbour,2018,Jun,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,15.10128913,0,0
Pv18.C097,Harbour,2018,Jun,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,57.37704918,0,0
Pv18.C098,Harbour,2018,Jun,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,48.44587353,0,0
Pv18.C099,Harbour,2018,Jun,Summer,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,81.12244898,0,18.87755102,0
Pv18.C100,Harbour,2018,Jun,Summer,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.D001,Harbour,2018,Jun,Summer,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,78.46153846,0,0,0
Pv18.D002,Harbour,2018,Jun,Summer,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.D003,Harbour,2018,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,98.82697947,0,0,0
Pv18.D004,Harbour,2018,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,79.0247678,0,0,0
Pv18.D005,Harbour,2018,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,8.976660682,0,0,0,91.02333932,0,0
Pv18.D006,Harbour,2018,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,81.13207547,18.86792453,0,0
Pv18.D007,Harbour,2018,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,93.86724387,6.132756133,0,0
Pv18.D008,Harbour,2018,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv18.D009,Harbour,2018,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,87.60504202,12.39495798,0,0
Pv18.D010,Harbour,2018,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv18.D012,Harbour,2018,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,90.92382496,0,9.076175041,0
Pv18.D013,Harbour,2018,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv18.D014,Harbour,2018,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,90.55871702,6.466632178,0,0
Pv18.D015,Harbour,2018,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv18.D016,Harbour,2018,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv18.D017,Harbour,2018,Jun,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,96.39095415,3.609045849,0,0
Pv18.D018,Harbour,2018,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,65.04369538,0,0,0
Pv18.D019,Harbour,2018,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv18.D020,Harbour,2018,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv18.D022,Harbour,2018,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,13.33333333,0,0,86.66666667,0,0,0
Pv18.D023,Harbour,2018,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,9.274032708,0,76.60550459,14.1204627,0,0
Pv18.D024,Harbour,2018,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,79.06586826,0,0,0
Pv18.D025,Harbour,2018,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv18.D026,Harbour,2018,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv18.D027,Harbour,2018,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv18.D028,Harbour,2018,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv18.D029,Harbour,2018,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv18.D030,Harbour,2018,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv18.D031,Harbour,2018,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,90.67209776,0,0,0
Pv18.D032,Harbour,2018,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv18.D035,Harbour,2018,Jul,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,0,0
Pv18.D036,Harbour,2018,Jul,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,2.000533476,0,0
Pv18.D037,Harbour,2018,Jul,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,0,0
Pv18.D038,Harbour,2018,Jul,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,0,0
Pv18.D039,Harbour,2018,Jul,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,0,0
Pv18.D040,Harbour,2018,Jul,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,27.69607843,31.61764706,0,0
Pv18.D041,Harbour,2018,Jul,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,0,0
Pv18.D042,Harbour,2018,Jul,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,0,0
Pv18.D044,Harbour,2018,Jul,Summer,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,60.511883,0,0,0
Pv18.D045,Harbour,2018,Jul,Summer,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,0,0,0
Pv18.D046,Harbour,2018,Jul,Summer,Ragged It,H0048,Ragged_Islets,SOG,Non-Estuary,49.02591,-123.69544,0,0,0,0,12.88894941,0,0
Pv18.D047,Harbour,2018,Jul,Summer,Ragged It,H0048,Ragged_Islets,SOG,Non-Estuary,49.02591,-123.69544,0,0,0,0,0,0,0
Pv18.D048,Harbour,2018,Jul,Summer,Heron,H0203a,Norris-Heron_Rocks,SOG,Non-Estuary,49.48989,-124.65461,0,0,0,98.7264574,0,0,0
Pv18.D049,Harbour,2018,Jul,Summer,Heron,H0203a,Norris-Heron_Rocks,SOG,Non-Estuary,49.48989,-124.65461,0,0,0,23.82955377,15.32553036,0,0
Pv18.D050,Harbour,2018,Jul,Summer,Heron,H0203a,Norris-Heron_Rocks,SOG,Non-Estuary,49.48989,-124.65461,0,0,0,0,0,0,0
Pv18.D052,Harbour,2018,Jul,Summer,Heron,H0203a,Norris-Heron_Rocks,SOG,Non-Estuary,49.48989,-124.65461,0,0,0,0,0,0,0
Pv18.D053,Harbour,2018,Jul,Summer,Heron,H0203a,Norris-Heron_Rocks,SOG,Non-Estuary,49.48989,-124.65461,0,0,0,0,0,0,0
Pv18.D054,Harbour,2018,Jul,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,0,0,0
Pv18.D055,Harbour,2018,Jul,Summer,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,35.15625,0,0,0
